"","recorder","date","time.bin.id","call.type","humidity","temp","lunar.vals","tmin","precip.day.of","precip.day.before","n","n.calls","rain.bin"
"2641","S19",20180408,"morning","none",96,31.9,"Waning",22.2,6.7,0,0,0,0
"2642","S11",20180408,"morning","none",96,31.9,"Waning",22.2,6.7,0,0,0,0
"2643","S11",20180408,"morning","long.argus",96,31.9,"Waning",22.2,6.7,0,5,5,0
"2644","S11",20180408,"morning","short.argus",96,31.9,"Waning",22.2,6.7,0,3,3,0
"2645","S12",20180408,"morning","none",96,31.9,"Waning",22.2,6.7,0,0,0,0
"2646","S12",20180408,"morning","long.argus",96,31.9,"Waning",22.2,6.7,0,1,1,0
"2647","S13",20180408,"morning","none",96,31.9,"Waning",22.2,6.7,0,0,0,0
"2648","S15",20180408,"afternoon","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2649","S17",20180408,"afternoon","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2650","S19",20180408,"afternoon","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2651","S11",20180408,"afternoon","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2652","S11",20180408,"afternoon","long.argus",96,31.9,"Waning",22.2,6.7,0,1,1,1
"2653","S11",20180408,"afternoon","short.argus",96,31.9,"Waning",22.2,6.7,0,1,1,1
"2654","S12",20180408,"afternoon","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2655","S13",20180408,"afternoon","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2656","S15",20180408,"evening","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2657","S17",20180408,"evening","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2658","S19",20180408,"evening","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2659","S11",20180408,"evening","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2660","S12",20180408,"evening","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2661","S13",20180408,"evening","none",96,31.9,"Waning",22.2,6.7,0,0,0,1
"2662","S15",20180409,"madrugada","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2663","S15",20180409,"morning","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2664","S15",20180409,"afternoon","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2665","S15",20180409,"evening","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2666","S17",20180409,"madrugada","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2667","S17",20180409,"morning","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2668","S17",20180409,"afternoon","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2669","S17",20180409,"evening","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2670","S19",20180409,"madrugada","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2671","S19",20180409,"morning","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2672","S19",20180409,"morning","long.argus",95,31.9,"Waning",23,0,6.7,2,2,0
"2673","S19",20180409,"afternoon","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2674","S19",20180409,"evening","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2675","S11",20180409,"madrugada","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2676","S11",20180409,"morning","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2677","S11",20180409,"morning","long.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2678","S11",20180409,"morning","short.argus",95,31.9,"Waning",23,0,6.7,2,2,0
"2679","S11",20180409,"afternoon","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2680","S11",20180409,"afternoon","long.argus",95,31.9,"Waning",23,0,6.7,4,4,0
"2681","S11",20180409,"afternoon","short.argus",95,31.9,"Waning",23,0,6.7,2,2,0
"2682","S11",20180409,"evening","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2683","S11",20180409,"evening","long.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2684","S11",20180409,"evening","short.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2685","S12",20180409,"madrugada","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2686","S12",20180409,"madrugada","long.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2687","S12",20180409,"morning","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2688","S12",20180409,"morning","long.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2689","S12",20180409,"afternoon","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2690","S12",20180409,"afternoon","long.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2691","S12",20180409,"evening","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2692","S12",20180409,"evening","long.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2693","S13",20180409,"madrugada","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2694","S13",20180409,"morning","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2695","S13",20180409,"afternoon","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2696","S13",20180409,"evening","none",95,31.9,"Waning",23,0,6.7,0,0,0
"2697","S13",20180409,"evening","short.argus",95,31.9,"Waning",23,0,6.7,1,1,0
"2698","S15",20180410,"madrugada","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2699","S17",20180410,"madrugada","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2700","S19",20180410,"madrugada","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2701","S19",20180410,"madrugada","long.argus",96,31.9,"Waning",23.5,0.2,0,1,1,0
"2702","S11",20180410,"madrugada","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2703","S11",20180410,"madrugada","long.argus",96,31.9,"Waning",23.5,0.2,0,2,2,0
"2704","S11",20180410,"madrugada","short.argus",96,31.9,"Waning",23.5,0.2,0,1,1,0
"2705","S12",20180410,"madrugada","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2706","S12",20180410,"madrugada","long.argus",96,31.9,"Waning",23.5,0.2,0,2,2,0
"2707","S13",20180410,"madrugada","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2708","S15",20180410,"morning","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2709","S17",20180410,"morning","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2710","S19",20180410,"morning","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2711","S11",20180410,"morning","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2712","S11",20180410,"morning","long.argus",96,31.9,"Waning",23.5,0.2,0,2,2,1
"2713","S11",20180410,"morning","short.argus",96,31.9,"Waning",23.5,0.2,0,5,5,1
"2714","S12",20180410,"morning","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2715","S12",20180410,"morning","long.argus",96,31.9,"Waning",23.5,0.2,0,1,1,1
"2716","S13",20180410,"morning","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2717","S13",20180410,"morning","long.argus",96,31.9,"Waning",23.5,0.2,0,1,1,1
"2718","S15",20180410,"afternoon","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2719","S17",20180410,"afternoon","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2720","S19",20180410,"afternoon","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2721","S11",20180410,"afternoon","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2722","S11",20180410,"afternoon","long.argus",96,31.9,"Waning",23.5,0.2,0,2,2,1
"2723","S11",20180410,"afternoon","short.argus",96,31.9,"Waning",23.5,0.2,0,1,1,1
"2724","S12",20180410,"afternoon","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2725","S13",20180410,"afternoon","none",96,31.9,"Waning",23.5,0.2,0,0,0,1
"2726","S15",20180410,"evening","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2727","S17",20180410,"evening","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2728","S19",20180410,"evening","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2729","S11",20180410,"evening","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2730","S12",20180410,"evening","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2731","S13",20180410,"evening","none",96,31.9,"Waning",23.5,0.2,0,0,0,0
"2732","S15",20180411,"madrugada","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2733","S17",20180411,"madrugada","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2734","S19",20180411,"madrugada","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2735","S11",20180411,"madrugada","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2736","S11",20180411,"madrugada","long.argus",95,31.5,"Waning",23.8,24.4,0.2,1,1,0
"2737","S11",20180411,"madrugada","short.argus",95,31.5,"Waning",23.8,24.4,0.2,4,4,0
"2738","S12",20180411,"madrugada","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2739","S13",20180411,"madrugada","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2740","S15",20180411,"morning","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2741","S17",20180411,"morning","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2742","S19",20180411,"morning","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2743","S19",20180411,"morning","long.argus",95,31.5,"Waning",23.8,24.4,0.2,1,1,0
"2744","S11",20180411,"morning","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2745","S11",20180411,"morning","long.argus",95,31.5,"Waning",23.8,24.4,0.2,2,2,0
"2746","S11",20180411,"morning","short.argus",95,31.5,"Waning",23.8,24.4,0.2,1,1,0
"2747","S12",20180411,"morning","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2748","S12",20180411,"morning","long.argus",95,31.5,"Waning",23.8,24.4,0.2,1,1,0
"2749","S12",20180411,"morning","short.argus",95,31.5,"Waning",23.8,24.4,0.2,1,1,0
"2750","S13",20180411,"morning","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,0
"2751","S15",20180411,"afternoon","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2752","S17",20180411,"afternoon","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2753","S19",20180411,"afternoon","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2754","S11",20180411,"afternoon","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2755","S12",20180411,"afternoon","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2756","S12",20180411,"afternoon","long.argus",95,31.5,"Waning",23.8,24.4,0.2,2,2,1
"2757","S13",20180411,"afternoon","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2758","S15",20180411,"evening","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2759","S17",20180411,"evening","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2760","S19",20180411,"evening","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2761","S11",20180411,"evening","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2762","S12",20180411,"evening","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2763","S13",20180411,"evening","none",95,31.5,"Waning",23.8,24.4,0.2,0,0,1
"2764","S15",20180412,"madrugada","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2765","S17",20180412,"madrugada","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2766","S19",20180412,"madrugada","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2767","S11",20180412,"madrugada","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2768","S11",20180412,"madrugada","long.argus",95,30.1,"New",23.5,10.1,24.4,2,2,0
"2769","S11",20180412,"madrugada","short.argus",95,30.1,"New",23.5,10.1,24.4,2,2,0
"2770","S12",20180412,"madrugada","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2771","S13",20180412,"madrugada","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2772","S15",20180412,"morning","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2773","S17",20180412,"morning","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2774","S19",20180412,"morning","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2775","S11",20180412,"morning","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2776","S11",20180412,"morning","long.argus",95,30.1,"New",23.5,10.1,24.4,2,2,1
"2777","S11",20180412,"morning","short.argus",95,30.1,"New",23.5,10.1,24.4,3,3,1
"2778","S12",20180412,"morning","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2779","S12",20180412,"morning","long.argus",95,30.1,"New",23.5,10.1,24.4,2,2,1
"2780","S13",20180412,"morning","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2781","S13",20180412,"morning","long.argus",95,30.1,"New",23.5,10.1,24.4,2,2,1
"2782","S13",20180412,"morning","short.argus",95,30.1,"New",23.5,10.1,24.4,3,3,1
"2783","S15",20180412,"afternoon","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2784","S17",20180412,"afternoon","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2785","S19",20180412,"afternoon","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2786","S11",20180412,"afternoon","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2787","S12",20180412,"afternoon","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2788","S13",20180412,"afternoon","none",95,30.1,"New",23.5,10.1,24.4,0,0,1
"2789","S15",20180412,"evening","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2790","S17",20180412,"evening","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2791","S19",20180412,"evening","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2792","S11",20180412,"evening","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2793","S12",20180412,"evening","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2794","S13",20180412,"evening","none",95,30.1,"New",23.5,10.1,24.4,0,0,0
"2795","S15",20180413,"madrugada","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2796","S15",20180413,"morning","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2797","S15",20180413,"afternoon","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2798","S15",20180413,"evening","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2799","S17",20180413,"madrugada","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2800","S17",20180413,"morning","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2801","S17",20180413,"afternoon","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2802","S17",20180413,"evening","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2803","S19",20180413,"madrugada","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2804","S19",20180413,"morning","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2805","S19",20180413,"afternoon","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2806","S19",20180413,"evening","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2807","S11",20180413,"madrugada","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2808","S11",20180413,"madrugada","long.argus",95,31.9,"New",23.5,0.7,10.1,1,1,0
"2809","S11",20180413,"madrugada","short.argus",95,31.9,"New",23.5,0.7,10.1,1,1,0
"2810","S11",20180413,"morning","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2811","S11",20180413,"morning","long.argus",95,31.9,"New",23.5,0.7,10.1,2,2,0
"2812","S11",20180413,"morning","short.argus",95,31.9,"New",23.5,0.7,10.1,2,2,0
"2813","S11",20180413,"afternoon","long.argus",95,31.9,"New",23.5,0.7,10.1,4,4,0
"2814","S11",20180413,"afternoon","short.argus",95,31.9,"New",23.5,0.7,10.1,1,1,0
"2815","S11",20180413,"evening","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2816","S12",20180413,"madrugada","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2817","S12",20180413,"madrugada","long.argus",95,31.9,"New",23.5,0.7,10.1,1,1,0
"2818","S12",20180413,"morning","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2819","S12",20180413,"afternoon","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2820","S12",20180413,"evening","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2821","S13",20180413,"madrugada","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2822","S13",20180413,"morning","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2823","S13",20180413,"morning","short.argus",95,31.9,"New",23.5,0.7,10.1,2,2,0
"2824","S13",20180413,"afternoon","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2825","S13",20180413,"evening","none",95,31.9,"New",23.5,0.7,10.1,0,0,0
"2826","S15",20180414,"madrugada","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2827","S15",20180414,"morning","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2828","S15",20180414,"morning","long.argus",95,32.8,"New",23.8,0,0.7,1,1,0
"2829","S15",20180414,"afternoon","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2830","S15",20180414,"evening","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2831","S17",20180414,"madrugada","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2832","S17",20180414,"morning","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2833","S17",20180414,"afternoon","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2834","S17",20180414,"evening","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2835","S19",20180414,"madrugada","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2836","S19",20180414,"morning","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2837","S19",20180414,"afternoon","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2838","S19",20180414,"evening","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2839","S11",20180414,"madrugada","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2840","S11",20180414,"morning","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2841","S11",20180414,"morning","long.argus",95,32.8,"New",23.8,0,0.7,3,3,0
"2842","S11",20180414,"morning","short.argus",95,32.8,"New",23.8,0,0.7,3,3,0
"2843","S11",20180414,"afternoon","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2844","S11",20180414,"afternoon","long.argus",95,32.8,"New",23.8,0,0.7,2,2,0
"2845","S11",20180414,"evening","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2846","S12",20180414,"madrugada","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2847","S12",20180414,"madrugada","long.argus",95,32.8,"New",23.8,0,0.7,2,2,0
"2848","S12",20180414,"morning","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2849","S12",20180414,"morning","long.argus",95,32.8,"New",23.8,0,0.7,2,2,0
"2850","S12",20180414,"afternoon","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2851","S12",20180414,"evening","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2852","S13",20180414,"madrugada","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2853","S13",20180414,"morning","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2854","S13",20180414,"afternoon","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2855","S13",20180414,"afternoon","long.argus",95,32.8,"New",23.8,0,0.7,1,1,0
"2856","S13",20180414,"evening","none",95,32.8,"New",23.8,0,0.7,0,0,0
"2857","S15",20180415,"madrugada","none",96,32.9,"New",23.8,0,0,0,0,0
"2858","S15",20180415,"morning","none",96,32.9,"New",23.8,0,0,0,0,0
"2859","S15",20180415,"afternoon","none",96,32.9,"New",23.8,0,0,0,0,0
"2860","S15",20180415,"evening","none",96,32.9,"New",23.8,0,0,0,0,0
"2861","S17",20180415,"madrugada","none",96,32.9,"New",23.8,0,0,0,0,0
"2862","S17",20180415,"morning","none",96,32.9,"New",23.8,0,0,0,0,0
"2863","S17",20180415,"afternoon","none",96,32.9,"New",23.8,0,0,0,0,0
"2864","S17",20180415,"evening","none",96,32.9,"New",23.8,0,0,0,0,0
"2865","S19",20180415,"madrugada","none",96,32.9,"New",23.8,0,0,0,0,0
"2866","S19",20180415,"morning","none",96,32.9,"New",23.8,0,0,0,0,0
"2867","S19",20180415,"afternoon","none",96,32.9,"New",23.8,0,0,0,0,0
"2868","S19",20180415,"afternoon","short.argus",96,32.9,"New",23.8,0,0,2,2,0
"2869","S19",20180415,"evening","none",96,32.9,"New",23.8,0,0,0,0,0
"2870","S11",20180415,"madrugada","none",96,32.9,"New",23.8,0,0,0,0,0
"2871","S11",20180415,"morning","none",96,32.9,"New",23.8,0,0,0,0,0
"2872","S11",20180415,"afternoon","none",96,32.9,"New",23.8,0,0,0,0,0
"2873","S11",20180415,"evening","none",96,32.9,"New",23.8,0,0,0,0,0
"2874","S12",20180415,"madrugada","none",96,32.9,"New",23.8,0,0,0,0,0
"2875","S12",20180415,"morning","none",96,32.9,"New",23.8,0,0,0,0,0
"2876","S12",20180415,"morning","long.argus",96,32.9,"New",23.8,0,0,1,1,0
"2877","S12",20180415,"afternoon","none",96,32.9,"New",23.8,0,0,0,0,0
"2878","S12",20180415,"evening","none",96,32.9,"New",23.8,0,0,0,0,0
"2879","S13",20180415,"madrugada","none",96,32.9,"New",23.8,0,0,0,0,0
"2880","S13",20180415,"madrugada","long.argus",96,32.9,"New",23.8,0,0,1,1,0
"2881","S13",20180415,"morning","none",96,32.9,"New",23.8,0,0,0,0,0
"2882","S13",20180415,"morning","short.argus",96,32.9,"New",23.8,0,0,1,1,0
"2883","S13",20180415,"afternoon","none",96,32.9,"New",23.8,0,0,0,0,0
"2884","S13",20180415,"afternoon","long.argus",96,32.9,"New",23.8,0,0,1,1,0
"2885","S13",20180415,"afternoon","short.argus",96,32.9,"New",23.8,0,0,1,1,0
"2886","S13",20180415,"evening","none",96,32.9,"New",23.8,0,0,0,0,0
"2887","S15",20180416,"madrugada","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2888","S15",20180416,"morning","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2889","S15",20180416,"morning","long.argus",89,30.5,"New",22.8,4.9,0,3,3,0
"2890","S15",20180416,"afternoon","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2891","S15",20180416,"evening","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2892","S17",20180416,"madrugada","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2893","S17",20180416,"morning","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2894","S17",20180416,"afternoon","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2895","S17",20180416,"evening","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2896","S19",20180416,"madrugada","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2897","S19",20180416,"madrugada","short.argus",89,30.5,"New",22.8,4.9,0,1,1,0
"2898","S19",20180416,"morning","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2899","S19",20180416,"afternoon","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2900","S19",20180416,"afternoon","long.argus",89,30.5,"New",22.8,4.9,0,1,1,0
"2901","S19",20180416,"evening","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2902","S12",20180416,"madrugada","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2903","S12",20180416,"morning","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2904","S12",20180416,"morning","long.argus",89,30.5,"New",22.8,4.9,0,1,1,0
"2905","S12",20180416,"afternoon","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2906","S12",20180416,"evening","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2907","S13",20180416,"madrugada","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2908","S13",20180416,"morning","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2909","S13",20180416,"afternoon","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2910","S13",20180416,"afternoon","long.argus",89,30.5,"New",22.8,4.9,0,1,1,0
"2911","S13",20180416,"evening","none",89,30.5,"New",22.8,4.9,0,0,0,0
"2912","S15",20180417,"madrugada","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2913","S15",20180417,"morning","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2914","S15",20180417,"afternoon","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2915","S15",20180417,"evening","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2916","S17",20180417,"madrugada","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2917","S17",20180417,"morning","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2918","S17",20180417,"afternoon","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2919","S17",20180417,"evening","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2920","S19",20180417,"madrugada","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2921","S19",20180417,"morning","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2922","S19",20180417,"afternoon","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2923","S19",20180417,"evening","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2924","S12",20180417,"madrugada","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2925","S12",20180417,"morning","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2926","S12",20180417,"morning","long.argus",98,33.2,"New",25,17.2,4.9,3,3,0
"2927","S12",20180417,"afternoon","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2928","S12",20180417,"evening","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2929","S13",20180417,"madrugada","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2930","S13",20180417,"morning","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2931","S13",20180417,"afternoon","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2932","S13",20180417,"evening","none",98,33.2,"New",25,17.2,4.9,0,0,0
"2933","S17",20180418,"madrugada","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2934","S17",20180418,"morning","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2935","S17",20180418,"afternoon","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2936","S17",20180418,"evening","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2937","S19",20180418,"madrugada","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2938","S19",20180418,"morning","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2939","S19",20180418,"afternoon","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2940","S19",20180418,"afternoon","long.argus",98,30.4,"New",23.5,5.5,17.2,1,1,0
"2941","S19",20180418,"afternoon","short.argus",98,30.4,"New",23.5,5.5,17.2,1,1,0
"2942","S19",20180418,"evening","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2943","S12",20180418,"madrugada","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2944","S12",20180418,"morning","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2945","S12",20180418,"morning","long.argus",98,30.4,"New",23.5,5.5,17.2,1,1,0
"2946","S12",20180418,"afternoon","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2947","S12",20180418,"evening","none",98,30.4,"New",23.5,5.5,17.2,0,0,0
"2948","S17",20180419,"madrugada","none",97,30.2,"New",24.5,62.4,5.5,0,0,0
"2949","S17",20180419,"morning","none",97,30.2,"New",24.5,62.4,5.5,0,0,0
"2950","S17",20180419,"afternoon","none",97,30.2,"New",24.5,62.4,5.5,0,0,0
"2951","S17",20180419,"evening","none",97,30.2,"New",24.5,62.4,5.5,0,0,0
