"","date.time","recorder","call.type","n.detections","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","lunar.vals","time.bin.id","index"
"280","20180215_09","S11","long.argus",2,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S11_20180215_morning"
"281","20180215_09","S11","short.argus",20,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S11_20180215_morning"
"654","20180215_08","S11","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S11_20180215_morning"
"655","20180215_10","S11","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S11_20180215_morning"
"656","20180215_12","S11","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S11_20180215_morning"
"1250","20180215_09","S12","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S12_20180215_morning"
"1355","20180215_08","S12","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S12_20180215_morning"
"1356","20180215_10","S12","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S12_20180215_morning"
"1357","20180215_12","S12","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S12_20180215_morning"
"2158","20180215_08","S13","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S13_20180215_morning"
"2159","20180215_10","S13","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S13_20180215_morning"
"2160","20180215_12","S13","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S13_20180215_morning"
"2712","20180215_10","S14","short.argus",2,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S14_20180215_morning"
"2875","20180215_08","S14","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S14_20180215_morning"
"2876","20180215_12","S14","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S14_20180215_morning"
"3220","20180215_08","S15","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S15_20180215_morning"
"3221","20180215_10","S15","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S15_20180215_morning"
"3222","20180215_12","S15","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S15_20180215_morning"
"4056","20180215_08","S16","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S16_20180215_morning"
"4057","20180215_10","S16","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S16_20180215_morning"
"4058","20180215_12","S16","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S16_20180215_morning"
"4663","20180215_07","S17","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,7,"New","morning","S17_20180215_morning"
"4664","20180215_08","S17","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S17_20180215_morning"
"4665","20180215_09","S17","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S17_20180215_morning"
"4666","20180215_10","S17","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S17_20180215_morning"
"4918","20180215_12","S17","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S17_20180215_morning"
"5714","20180215_08","S18","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S18_20180215_morning"
"5715","20180215_08","S18","short.argus",3,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S18_20180215_morning"
"5716","20180215_09","S18","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S18_20180215_morning"
"5717","20180215_09","S18","short.argus",2,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S18_20180215_morning"
"6009","20180215_10","S18","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S18_20180215_morning"
"6010","20180215_12","S18","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S18_20180215_morning"
"6629","20180215_08","S19","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S19_20180215_morning"
"6630","20180215_10","S19","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S19_20180215_morning"
"6631","20180215_12","S19","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S19_20180215_morning"
"7706","20180215_07","S20","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,7,"New","morning","S20_20180215_morning"
"7707","20180215_09","S20","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,9,"New","morning","S20_20180215_morning"
"7784","20180215_08","S20","none",0,"20180215",98,32,0,22.8,3.5,8.4,8,"New","morning","S20_20180215_morning"
"7785","20180215_10","S20","none",0,"20180215",98,32,0,22.8,3.5,8.4,10,"New","morning","S20_20180215_morning"
"7786","20180215_12","S20","none",0,"20180215",98,32,0,22.8,3.5,8.4,12,"New","morning","S20_20180215_morning"
"283","20180216_12","S11","long.argus",1,"20180216",97,32,28.2,22.8,0,3.3,12,"New","morning","S11_20180216_morning"
"666","20180216_08","S11","none",0,"20180216",97,32,28.2,22.8,0,3.3,8,"New","morning","S11_20180216_morning"
"667","20180216_10","S11","none",0,"20180216",97,32,28.2,22.8,0,3.3,10,"New","morning","S11_20180216_morning"
"1367","20180216_08","S12","none",0,"20180216",97,32,28.2,22.8,0,3.3,8,"New","morning","S12_20180216_morning"
"1368","20180216_10","S12","none",0,"20180216",97,32,28.2,22.8,0,3.3,10,"New","morning","S12_20180216_morning"
"1369","20180216_12","S12","none",0,"20180216",97,32,28.2,22.8,0,3.3,12,"New","morning","S12_20180216_morning"
"2170","20180216_08","S13","none",0,"20180216",97,32,28.2,22.8,0,3.3,8,"New","morning","S13_20180216_morning"
"2171","20180216_10","S13","none",0,"20180216",97,32,28.2,22.8,0,3.3,10,"New","morning","S13_20180216_morning"
"2172","20180216_12","S13","none",0,"20180216",97,32,28.2,22.8,0,3.3,12,"New","morning","S13_20180216_morning"
"2715","20180216_08","S14","short.argus",3,"20180216",97,32,28.2,22.8,0,3.3,8,"New","morning","S14_20180216_morning"
"2886","20180216_10","S14","none",0,"20180216",97,32,28.2,22.8,0,3.3,10,"New","morning","S14_20180216_morning"
"2887","20180216_12","S14","none",0,"20180216",97,32,28.2,22.8,0,3.3,12,"New","morning","S14_20180216_morning"
