"","recorder","call.type","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","time.bin.id","index","n.calls","month","day"
"3046","S14","none","20180303",99,30.2,3.1,22.6,23.5,2.2,12,"morning","S14_20180303_morning",0,"03","03"
"3411","S15","none","20180303",99,30.2,3.1,22.6,23.5,2.2,8,"morning","S15_20180303_morning",0,"03","03"
"4245","S16","none","20180303",99,30.2,3.1,22.6,23.5,2.2,8,"morning","S16_20180303_morning",0,"03","03"
"4770","S17","long.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,7,"morning","S17_20180303_morning",1,"03","03"
"4771","S17","short.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,12,"morning","S17_20180303_morning",4,"03","03"
"5073","S17","none","20180303",99,30.2,3.1,22.6,23.5,2.2,8,"morning","S17_20180303_morning",0,"03","03"
"5829","S18","short.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,8,"morning","S18_20180303_morning",8,"03","03"
"6154","S18","none","20180303",99,30.2,3.1,22.6,23.5,2.2,12,"morning","S18_20180303_morning",0,"03","03"
"6481","S19","long.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,8,"morning","S19_20180303_morning",2,"03","03"
"6812","S19","none","20180303",99,30.2,3.1,22.6,23.5,2.2,10,"morning","S19_20180303_morning",0,"03","03"
"7747","S20","short.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,9,"morning","S20_20180303_morning",7,"03","03"
"7958","S20","none","20180303",99,30.2,3.1,22.6,23.5,2.2,8,"morning","S20_20180303_morning",0,"03","03"
"343","S11","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,7,"morning","S11_20180304_morning",1,"03","04"
"344","S11","short.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,7,"morning","S11_20180304_morning",1,"03","04"
"836","S11","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S11_20180304_morning",0,"03","04"
"1261","S12","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,7,"morning","S12_20180304_morning",1,"03","04"
"1557","S12","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S12_20180304_morning",0,"03","04"
"2356","S13","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S13_20180304_morning",0,"03","04"
"2772","S14","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,9,"morning","S14_20180304_morning",1,"03","04"
"2773","S14","short.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,9,"morning","S14_20180304_morning",8,"03","04"
"3056","S14","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S14_20180304_morning",0,"03","04"
"3423","S15","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S15_20180304_morning",0,"03","04"
"3978","S16","short.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,12,"morning","S16_20180304_morning",2,"03","04"
"4257","S16","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S16_20180304_morning",0,"03","04"
"4774","S17","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S17_20180304_morning",1,"03","04"
"4775","S17","short.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S17_20180304_morning",12,"03","04"
"5835","S18","short.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S18_20180304_morning",5,"03","04"
"5836","S18","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,11,"morning","S18_20180304_morning",1,"03","04"
"6164","S18","none","20180304",97,30.8,3.5,23.8,3.1,5.6,10,"morning","S18_20180304_morning",0,"03","04"
"6483","S19","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,7,"morning","S19_20180304_morning",2,"03","04"
"6823","S19","none","20180304",97,30.8,3.5,23.8,3.1,5.6,10,"morning","S19_20180304_morning",0,"03","04"
"7750","S20","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,7,"morning","S20_20180304_morning",1,"03","04"
"7751","S20","short.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,9,"morning","S20_20180304_morning",1,"03","04"
"7969","S20","none","20180304",97,30.8,3.5,23.8,3.1,5.6,8,"morning","S20_20180304_morning",0,"03","04"
"848","S11","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S11_20180305_morning",0,"03","05"
"1262","S12","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,11,"morning","S12_20180305_morning",1,"03","05"
"1569","S12","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S12_20180305_morning",0,"03","05"
"2367","S13","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S13_20180305_morning",0,"03","05"
"2776","S14","short.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,7,"morning","S14_20180305_morning",10,"03","05"
"2778","S14","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,9,"morning","S14_20180305_morning",1,"03","05"
"3067","S14","none","20180305",96,30.4,0.4,23.2,3.5,0.9,10,"morning","S14_20180305_morning",0,"03","05"
"3435","S15","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S15_20180305_morning",0,"03","05"
"4268","S16","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S16_20180305_morning",0,"03","05"
"4780","S17","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,10,"morning","S17_20180305_morning",1,"03","05"
"4781","S17","short.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,10,"morning","S17_20180305_morning",2,"03","05"
"5093","S17","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S17_20180305_morning",0,"03","05"
"5839","S18","short.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S18_20180305_morning",21,"03","05"
"5840","S18","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,9,"morning","S18_20180305_morning",2,"03","05"
"6486","S19","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S19_20180305_morning",2,"03","05"
"6833","S19","none","20180305",96,30.4,0.4,23.2,3.5,0.9,12,"morning","S19_20180305_morning",0,"03","05"
"7981","S20","none","20180305",96,30.4,0.4,23.2,3.5,0.9,8,"morning","S20_20180305_morning",0,"03","05"
"345","S11","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,7,"morning","S11_20180306_morning",2,"03","06"
"346","S11","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,7,"morning","S11_20180306_morning",3,"03","06"
"860","S11","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S11_20180306_morning",0,"03","06"
"1263","S12","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,12,"morning","S12_20180306_morning",1,"03","06"
"1581","S12","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S12_20180306_morning",0,"03","06"
"2111","S13","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,12,"morning","S13_20180306_morning",1,"03","06"
"2379","S13","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S13_20180306_morning",0,"03","06"
"2781","S14","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,9,"morning","S14_20180306_morning",8,"03","06"
"2782","S14","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,10,"morning","S14_20180306_morning",3,"03","06"
"3078","S14","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S14_20180306_morning",0,"03","06"
"3447","S15","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S15_20180306_morning",0,"03","06"
"4280","S16","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S16_20180306_morning",0,"03","06"
"4785","S17","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S17_20180306_morning",5,"03","06"
"4786","S17","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S17_20180306_morning",4,"03","06"
"5103","S17","none","20180306",96,32.3,0,23.5,0.4,7.1,12,"morning","S17_20180306_morning",0,"03","06"
"5853","S18","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,10,"morning","S18_20180306_morning",14,"03","06"
"5854","S18","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,12,"morning","S18_20180306_morning",1,"03","06"
"6180","S18","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S18_20180306_morning",0,"03","06"
"6842","S19","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S19_20180306_morning",0,"03","06"
"7752","S20","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,12,"morning","S20_20180306_morning",3,"03","06"
"7993","S20","none","20180306",96,32.3,0,23.5,0.4,7.1,8,"morning","S20_20180306_morning",0,"03","06"
"350","S11","long.argus","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S11_20180307_morning",1,"03","07"
"351","S11","short.argus","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S11_20180307_morning",1,"03","07"
"870","S11","none","20180307",98,31.2,14,23.3,0,6.2,10,"morning","S11_20180307_morning",0,"03","07"
"1592","S12","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S12_20180307_morning",0,"03","07"
"2390","S13","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S13_20180307_morning",0,"03","07"
"2793","S14","long.argus","20180307",98,31.2,14,23.3,0,6.2,9,"morning","S14_20180307_morning",1,"03","07"
"2794","S14","short.argus","20180307",98,31.2,14,23.3,0,6.2,9,"morning","S14_20180307_morning",6,"03","07"
"3086","S14","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S14_20180307_morning",0,"03","07"
"3459","S15","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S15_20180307_morning",0,"03","07"
"3979","S16","short.argus","20180307",98,31.2,14,23.3,0,6.2,10,"morning","S16_20180307_morning",5,"03","07"
"4292","S16","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S16_20180307_morning",0,"03","07"
"4793","S17","short.argus","20180307",98,31.2,14,23.3,0,6.2,10,"morning","S17_20180307_morning",1,"03","07"
"5111","S17","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S17_20180307_morning",0,"03","07"
"6190","S18","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S18_20180307_morning",0,"03","07"
"6853","S19","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S19_20180307_morning",0,"03","07"
"8004","S20","none","20180307",98,31.2,14,23.3,0,6.2,8,"morning","S20_20180307_morning",0,"03","07"
"881","S11","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S11_20180308_morning",0,"03","08"
"1604","S12","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S12_20180308_morning",0,"03","08"
"2402","S13","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S13_20180308_morning",0,"03","08"
"2796","S14","short.argus","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S14_20180308_morning",5,"03","08"
"2797","S14","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,9,"morning","S14_20180308_morning",1,"03","08"
"3097","S14","none","20180308",90,30.8,1.8,23.9,14,4.5,10,"morning","S14_20180308_morning",0,"03","08"
"3471","S15","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S15_20180308_morning",0,"03","08"
"4302","S16","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S16_20180308_morning",0,"03","08"
"4796","S17","short.argus","20180308",90,30.8,1.8,23.9,14,4.5,7,"morning","S17_20180308_morning",12,"03","08"
"4797","S17","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S17_20180308_morning",3,"03","08"
"5122","S17","none","20180308",90,30.8,1.8,23.9,14,4.5,10,"morning","S17_20180308_morning",0,"03","08"
"5859","S18","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,7,"morning","S18_20180308_morning",7,"03","08"
"5860","S18","short.argus","20180308",90,30.8,1.8,23.9,14,4.5,7,"morning","S18_20180308_morning",10,"03","08"
"6195","S18","none","20180308",90,30.8,1.8,23.9,14,4.5,12,"morning","S18_20180308_morning",0,"03","08"
"6493","S19","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,9,"morning","S19_20180308_morning",3,"03","08"
"6865","S19","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S19_20180308_morning",0,"03","08"
"8016","S20","none","20180308",90,30.8,1.8,23.9,14,4.5,8,"morning","S20_20180308_morning",0,"03","08"
"352","S11","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,11,"morning","S11_20180309_morning",5,"03","09"
"893","S11","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S11_20180309_morning",0,"03","09"
"1616","S12","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S12_20180309_morning",0,"03","09"
"2414","S13","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S13_20180309_morning",0,"03","09"
"2799","S14","short.argus","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S14_20180309_morning",6,"03","09"
"2800","S14","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,9,"morning","S14_20180309_morning",3,"03","09"
"3108","S14","none","20180309",98,30.7,0,24.1,1.8,7.5,10,"morning","S14_20180309_morning",0,"03","09"
"3483","S15","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S15_20180309_morning",0,"03","09"
"4314","S16","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S16_20180309_morning",0,"03","09"
"4884","S17","short.argus","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S17_20180309_morning",4,"03","09"
"5131","S17","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S17_20180309_morning",0,"03","09"
"5868","S18","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,10,"morning","S18_20180309_morning",1,"03","09"
"5869","S18","short.argus","20180309",98,30.7,0,24.1,1.8,7.5,10,"morning","S18_20180309_morning",1,"03","09"
"6205","S18","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S18_20180309_morning",0,"03","09"
"6877","S19","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S19_20180309_morning",0,"03","09"
"8028","S20","none","20180309",98,30.7,0,24.1,1.8,7.5,8,"morning","S20_20180309_morning",0,"03","09"
"360","S11","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,7,"morning","S11_20180310_morning",6,"03","10"
"361","S11","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,7,"morning","S11_20180310_morning",10,"03","10"
"902","S11","none","20180310",97,30.9,2.2,24.1,0,7.2,10,"morning","S11_20180310_morning",0,"03","10"
"1264","S12","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,7,"morning","S12_20180310_morning",1,"03","10"
"1628","S12","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S12_20180310_morning",0,"03","10"
"2425","S13","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S13_20180310_morning",0,"03","10"
"2804","S14","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,10,"morning","S14_20180310_morning",2,"03","10"
"3117","S14","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S14_20180310_morning",0,"03","10"
"3495","S15","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S15_20180310_morning",0,"03","10"
"4326","S16","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S16_20180310_morning",0,"03","10"
"4888","S17","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,11,"morning","S17_20180310_morning",1,"03","10"
"4889","S17","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,11,"morning","S17_20180310_morning",1,"03","10"
"5143","S17","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S17_20180310_morning",0,"03","10"
"5874","S18","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,7,"morning","S18_20180310_morning",1,"03","10"
"5875","S18","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,7,"morning","S18_20180310_morning",15,"03","10"
"6213","S18","none","20180310",97,30.9,2.2,24.1,0,7.2,12,"morning","S18_20180310_morning",0,"03","10"
"6498","S19","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,7,"morning","S19_20180310_morning",1,"03","10"
"6888","S19","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S19_20180310_morning",0,"03","10"
"7754","S20","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,9,"morning","S20_20180310_morning",1,"03","10"
"8040","S20","none","20180310",97,30.9,2.2,24.1,0,7.2,8,"morning","S20_20180310_morning",0,"03","10"
"364","S11","short.argus","20180311",98,30.8,0,22.6,2.2,6.8,7,"morning","S11_20180311_morning",3,"03","11"
"366","S11","long.argus","20180311",98,30.8,0,22.6,2.2,6.8,10,"morning","S11_20180311_morning",2,"03","11"
"913","S11","none","20180311",98,30.8,0,22.6,2.2,6.8,12,"morning","S11_20180311_morning",0,"03","11"
"1265","S12","long.argus","20180311",98,30.8,0,22.6,2.2,6.8,7,"morning","S12_20180311_morning",3,"03","11"
"1640","S12","none","20180311",98,30.8,0,22.6,2.2,6.8,10,"morning","S12_20180311_morning",0,"03","11"
"2437","S13","none","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S13_20180311_morning",0,"03","11"
"2809","S14","long.argus","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S14_20180311_morning",3,"03","11"
"2810","S14","short.argus","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S14_20180311_morning",4,"03","11"
"3127","S14","none","20180311",98,30.8,0,22.6,2.2,6.8,12,"morning","S14_20180311_morning",0,"03","11"
"3507","S15","none","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S15_20180311_morning",0,"03","11"
"4338","S16","none","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S16_20180311_morning",0,"03","11"
"4892","S17","long.argus","20180311",98,30.8,0,22.6,2.2,6.8,7,"morning","S17_20180311_morning",1,"03","11"
"4893","S17","short.argus","20180311",98,30.8,0,22.6,2.2,6.8,7,"morning","S17_20180311_morning",4,"03","11"
"5155","S17","none","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S17_20180311_morning",0,"03","11"
"6221","S18","none","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S18_20180311_morning",0,"03","11"
"6899","S19","none","20180311",98,30.8,0,22.6,2.2,6.8,8,"morning","S19_20180311_morning",0,"03","11"
"7755","S20","short.argus","20180311",98,30.8,0,22.6,2.2,6.8,10,"morning","S20_20180311_morning",7,"03","11"
